country,continent,site_name,pop_den,month_start,year_start,month_end,year_end,examined,pf_pos,pf_pr,pf_pa,method,gdpvl,Roq1,Roq2,Roq3,Roq4,R0G0qt1,permissions_info,source_id1,title1,citation1,source_id2,title2,citation2
Tanzania,Africa,Kivukoni,13.89,6,2006,9,2006,128,16,0.125,1,Microscopy,1903.94,0.999,0.859,0.955,0.569,0.998,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Kiwanga,29.64,6,2006,6,2006,50,13,0.26,1,RDT,1369.4,0.759,0.579,0.894,0.997,0.981,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kiwanja,34.29,6,2006,6,2006,50,12,0.24,1,RDT,2036.9,0.05,0.209,0.345,0,0.574,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kiziramuyaga,236.3,6,2006,6,2006,50,19,0.38,1,RDT,1282.46,0.368,0.345,0.419,0.254,0.924,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kombo,15057.36,6,2006,6,2006,50,1,0.02,1,RDT,3770.22,0.859,0.607,0.982,0.953,0.986,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kwanguruwe,328.5,6,2006,6,2006,50,2,0.04,1,RDT,2162.98,0,0.345,0,0,0.472,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Kyandege,67.6,6,2006,6,2006,50,22,0.44,1,RDT,1754.72,0.669,0.669,0.645,0.345,0.968,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Loita,59.96,6,2006,6,2006,49,0,0,0,RDT,2157.56,0.837,0.97,0.595,0.082,0.988,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Lufusi,23.18,6,2006,6,2006,50,15,0.3,1,RDT,1096.1,0.595,0.856,0.69,0.082,0.959,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Lulanzi,89.18,6,2006,6,2006,50,0,0,0,RDT,2240.06,0,0,0,0,0.128,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Lupa,23.88,6,2006,6,2006,50,23,0.46,1,RDT,2036.9,0.254,0.445,0.595,0,0.862,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Lupeta,76.92,6,2006,6,2006,49,2,0.0408,1,RDT,1096.1,0.445,0.737,0.519,0,0.941,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Lupiro,26.73,6,2006,9,2006,92,9,0.0978,1,Microscopy,1903.94,1,0.908,0.966,0.62,1,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Mae,210.72,6,2006,6,2006,50,0,0,0,RDT,2181.77,0.231,0.494,0.134,0,0.844,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Mafene,23.21,6,2006,6,2006,50,18,0.36,1,RDT,1096.1,0.595,0.856,0.69,0.082,0.959,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Magengeni,46.06,6,2006,6,2006,50,2,0.04,1,RDT,1578.91,0.842,0.635,0.908,0.996,0.985,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Magugu,36.84,6,2006,6,2006,50,1,0.02,1,RDT,2157.56,0.62,0.759,0.595,0,0.961,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Mahuninga,306.6,6,2006,6,2006,50,8,0.16,1,RDT,2240.06,0,0.189,0,0,0.426,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Majala,7.58,6,2006,6,2006,50,41,0.82,1,RDT,2148.2,0.997,0.921,0.944,0.69,1,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Majengo,40.09,6,2006,6,2006,50,23,0.46,1,RDT,2036.9,0.151,0.345,0.519,0,0.747,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Majengo,17.67,6,2006,6,2006,50,1,0.02,1,RDT,1061.45,0.368,0.47,0.62,0.019,0.924,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Makifu,1616.7,6,2006,6,2006,50,4,0.08,1,RDT,2240.06,0,0.189,0,0,0.426,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Makiwaro,323.24,6,2006,6,2006,50,0,0,0,RDT,2181.77,0.151,0.368,0.05,0,0.747,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Makongoda,54.78,6,2006,6,2006,50,12,0.24,1,RDT,1401.11,0.987,0.803,0.822,0.837,0.996,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Makongolosi,44.33,6,2006,6,2006,50,3,0.06,1,RDT,2036.9,0.595,0.714,0.919,0.209,0.959,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Makose,34.4,6,2006,6,2006,50,6,0.12,1,RDT,1096.1,0.231,0.519,0.299,0,0.844,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Malapa,11827.41,6,2006,6,2006,50,1,0.02,1,RDT,3770.22,0.859,0.607,0.982,0.953,0.986,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Mamba,24.55,6,2006,6,2006,50,6,0.12,1,RDT,1782.78,0.819,0.97,1,0.419,0.987,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Mangaka,33.86,6,2006,6,2006,50,16,0.32,1,RDT,1401.11,0.999,0.803,0.877,0.759,0.998,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Mangwi,25.62,6,2006,9,2006,23,3,0.1304,1,Microscopy,1369.4,0.894,0.759,0.997,0.932,0.988,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Mapea,36.84,6,2006,6,2006,50,0,0,0,RDT,2157.56,0.714,0.819,0.69,0.066,0.973,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Maratani,5.65,6,2006,6,2006,50,24,0.48,1,RDT,1578.91,0.985,0.944,0.982,0.669,1,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Masama,275.6,6,2006,6,2006,50,0,0,0,RDT,2181.77,0.544,0.8,0.419,0,0.954,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Mavimba,13.89,6,2006,9,2006,88,16,0.1818,1,Microscopy,1903.94,1,0.908,0.975,0.569,0.999,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Mavuji,7.85,6,2006,6,2006,50,17,0.34,1,RDT,1578.91,0.894,0.803,0.955,0.985,0.988,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Mazinde,18.99,6,2006,6,2006,50,3,0.06,1,RDT,2162.98,0.962,0.999,0.8,0.394,1,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Mbingu,110.72,6,2006,9,2006,497,80,0.161,1,Microscopy,1903.94,1,0.877,0.933,0.595,0.999,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Mbiti,141.53,6,2006,6,2006,47,25,0.5319,1,RDT,1226.42,0.645,0.62,0.78,0.394,0.965,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Mbonde,130.55,6,2006,6,2006,50,19,0.38,1,RDT,1401.11,0.997,0.822,0.859,0.714,1,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Mbosho,411.3,6,2006,6,2006,50,0,0,0,RDT,2181.77,0.645,0.905,0.544,0,0.965,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Mchakama,7.85,6,2006,6,2006,50,29,0.58,1,RDT,1578.91,0.933,0.894,0.987,0.962,0.99,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Mchombe,68.17,6,2006,9,2006,282,59,0.2092,1,Microscopy,1903.94,0.992,0.921,0.982,0.544,1,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Mchukwi A,25.62,6,2006,9,2006,51,16,0.3137,1,Microscopy,1369.4,0.894,0.759,0.997,0.932,0.988,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Mchukwi B,25.62,6,2006,9,2006,83,22,0.2651,1,Microscopy,1369.4,0.859,0.661,0.955,0.962,0.986,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Mgombe Central,89.86,6,2006,9,2006,91,13,0.1429,1,Microscopy,1369.4,0.759,0.522,0.908,0.997,0.981,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Mgombe North,90.41,6,2006,9,2006,69,9,0.1304,1,Microscopy,1369.4,0.759,0.522,0.908,0.997,0.981,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Mgombe South,102.79,6,2006,9,2006,107,12,0.1121,1,Microscopy,1369.4,0.759,0.522,0.908,0.997,0.981,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Mgongeni,46.06,6,2006,6,2006,50,2,0.04,1,RDT,1578.91,0.842,0.635,0.908,0.996,0.985,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Miembeni,13519.35,6,2006,6,2006,50,1,0.02,1,RDT,3770.22,0.859,0.607,0.982,0.953,0.986,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Milola,13.89,6,2006,9,2006,50,16,0.32,1,Microscopy,1903.94,1,0.908,0.975,0.569,0.999,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Minepa,13.89,6,2006,9,2006,68,19,0.2794,1,Microscopy,1903.94,1,0.908,0.975,0.569,0.999,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Miteja,23.31,6,2006,6,2006,50,20,0.4,1,RDT,1578.91,0.803,0.579,0.877,0.997,0.983,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Miwaga,8.78,6,2006,6,2006,50,2,0.04,1,RDT,1369.4,0.759,0.551,0.921,0.996,0.982,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Mjawa,136.6,6,2006,9,2006,2,0,0,0,Microscopy,1369.4,0.822,0.661,0.975,0.978,0.984,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Mji Mkuu,2540.34,6,2006,6,2006,50,0,0,0,RDT,1903.94,0.996,0.894,0.996,0.519,1,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Mkambalani,35.37,6,2006,6,2006,50,10,0.2,1,RDT,1903.94,0.996,0.955,0.962,0.544,1,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Mkangawalo,68.17,6,2006,9,2006,267,57,0.2135,1,Microscopy,1903.94,0.872,1,0.97,0.276,0.992,NA,932,Personal communication,"Kachur, S.P., . (2006) personal communication.",5474,Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.,"Kachur, S.P., Schulden, J, Goodman, CA, Kassala, H, Elling, BF, Khatib, RA, Causer, LM, Mkikima, S, Abdulla, S and Bloland, PB (2006).  <b>Prevalence of malaria parasitemia among clients seeking treatment for fever or malaria at drug stores in rural Tanzania 2004.</b> <i>Tropical medicine & international health : TM & IH</i>, <b>11</b>(4):441-51"
Tanzania,Africa,Mkola,32.61,6,2006,6,2006,48,5,0.1042,1,RDT,2036.9,0.394,0.544,0.759,0.066,0.931,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Mkomaindo,124.85,6,2006,6,2006,50,12,0.24,1,RDT,1401.11,0.997,0.822,0.859,0.714,1,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Mkuswe,23.13,6,2006,6,2006,43,17,0.3953,1,RDT,1782.78,0.993,0.933,0.894,0.905,0.996,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Mkwajuni,44.33,6,2006,6,2006,50,4,0.08,1,RDT,2036.9,0.595,0.714,0.919,0.209,0.959,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
Tanzania,Africa,Mkwanyule,18.89,6,2006,6,2006,50,25,0.5,1,RDT,1578.91,0.859,0.687,0.921,0.985,0.986,NA,1170,Personal communication from F.Molteni,"Molteni, F., . (2006) personal communication.",NA,,
